tsne_1,tsne_2,row_id,Cover_Type
61.443504,21.14514,74359,2
-6.461484,-54.47594,289321,6
1.2065878,32.16171,358920,7
-51.543526,-37.01443,278507,6
53.674076,21.621908,843,2
-60.723923,4.9231434,241575,3
-51.255085,14.623306,307665,6
5.365492,-74.238976,250619,3
36.663593,61.590775,466282,1
-2.514056,1.747115,8586,5
5.375949,3.9398968,401420,2
54.144875,43.907867,120356,2
-37.644493,-20.870071,5376,3
-52.462463,10.843226,266315,3
-53.03612,-28.395086,5294,4
-10.865947,-65.12394,287492,3
-46.135616,2.5545967,299753,6
34.196102,52.436344,132835,2
44.675953,-7.738272,466119,7
53.178833,24.768133,157069,1
48.721478,-26.658789,543812,7
34.9414,0.6819629,484901,7
-37.0498,27.225048,578202,6
0.9898908,-61.50867,288715,3
-10.535902,5.0366783,430715,5
-65.681076,0.092171036,270776,3
-4.2216444,-28.790712,578802,6
23.852633,62.89939,250789,5
13.314644,42.13388,541514,7
7.690738,-31.535341,371099,6
-16.60701,-47.00284,251853,3
36.6907,-10.53864,380172,7
-20.13531,43.09838,286816,5
69.20248,27.014278,70025,1
25.909527,-7.9680715,464024,2
27.356197,64.399765,243147,5
45.593426,1.9213259,14470,7
-22.33826,46.925102,263534,5
-68.49642,-10.687057,270188,4
-36.706993,25.698236,576249,6
-68.043106,9.830624,13204,4
-6.070457,-59.13523,299748,6
48.96614,29.31328,182137,1
-33.768963,30.236776,575739,6
42.99792,35.37425,215555,7
19.697762,-33.09356,257023,2
17.457638,34.108555,532916,1
-14.517655,-73.07136,12045,4
-75.32515,-16.530596,4884,4
15.91962,65.1664,234674,5
50.585823,16.813652,187936,1
34.38718,-19.12088,366424,7
-11.49744,42.592594,406257,7
63.467976,10.826184,95619,2
-55.410122,23.08792,3836,3
12.446579,-41.46419,577841,6
5.4518533,-57.720127,253785,3
12.843343,-44.989674,375144,6
20.517889,-24.737938,414775,1
64.42106,34.083683,62448,1
44.682423,36.81157,293722,1
-17.013872,-33.189514,3514,4
16.4267,-38.842857,243947,6
21.74548,13.902543,517805,7
19.82633,30.825136,373372,7
40.15152,36.595367,243090,1
32.634266,-10.347482,434084,7
15.393153,11.982647,391988,2
-26.012104,-38.027554,273766,6
-53.472694,16.61571,331786,3
-56.28409,-17.664354,2228,4
-20.868685,43.69089,276471,5
54.076637,36.431866,345920,7
-33.253143,26.902533,344682,6
-32.274647,-56.641586,3947,4
40.193027,54.90717,1205,5
-39.711666,-20.09684,279038,3
-76.98065,0.26847672,3070,4
35.407494,47.838017,108483,5
-75.68755,-2.905069,3298,4
-7.32361,29.949476,444786,1
-57.06019,23.89541,4170,3
31.239202,-4.8961754,482947,1
-2.0346477,-3.7195733,555057,5
-1.0204691,-19.369919,578060,3
59.6743,-14.322358,143030,2
38.227493,47.79874,160386,2
49.595676,44.737854,640,5
-18.712557,46.31411,408469,5
-54.74023,22.215378,251937,6
-36.139256,29.534304,579968,3
1.1299267,12.601591,242917,2
9.341134,-66.338394,228659,3
-8.307499,-59.28726,295060,6
26.43906,-6.782338,411267,2
-21.29329,44.712036,274766,5
-23.835266,-63.215763,3457,4
-45.180717,-29.93341,271120,4
-48.348328,-2.04183,4345,4
2.8317502,-68.583984,4874,3
24.680996,-38.70802,242957,6
-45.10562,-34.376835,80504,2
-68.9401,-7.8724127,12563,4
-18.826162,-4.990919,578375,6
24.973684,-24.288511,275311,5
-32.708324,12.551912,231506,6
69.017,30.149782,43075,2
4.931064,-60.887085,226717,3
71.91323,22.42122,45695,2
37.85495,-19.712078,538405,1
77.31819,37.11212,23544,2
-46.89322,-14.133034,297260,3
-23.713875,-9.525953,356756,3
46.68256,32.81889,114259,2
-60.650642,20.185434,242991,6
-9.675189,0.82781184,402266,6
-55.357456,14.841842,235460,4
25.296127,-43.01999,232979,6
22.861681,9.58753,376820,7
21.401443,-33.41127,513769,1
-10.411695,37.904167,407614,5
3.5395453,20.14618,426077,7
62.754925,6.466267,27438,1
-26.10433,-45.883766,251826,3
-36.885353,-22.539234,296848,6
29.661493,17.227522,458029,7
7.62307,33.40277,369175,7
-10.318468,7.6867747,560455,6
45.086926,17.134699,386423,1
19.29537,-23.292995,240360,5
17.654518,-37.541935,227608,6
44.707405,36.87136,293720,1
6.4245205,-60.355927,297344,6
19.057693,64.535805,241205,5
-55.374363,-34.366375,254828,4
-0.81474286,-18.746725,577882,3
-17.194826,-18.049582,350575,3
15.96556,-14.8819275,479450,2
23.52195,66.53771,224549,2
48.52851,40.364433,102993,5
74.50573,38.981857,34982,5
-21.505798,41.319633,282270,5
3.5111625,-21.281782,457903,2
31.53943,56.04556,391670,2
39.514122,55.75234,178517,5
-34.342617,-56.136337,12808,4
58.969215,7.4888687,254439,7
-51.164967,-20.940208,289736,3
-0.43617806,-12.399705,6687,5
0.14869788,-67.23355,271769,6
53.714146,21.973671,143269,2
-58.19535,18.415482,276208,6
-4.895416,-61.050056,298603,6
-19.025385,-8.190715,7034,5
-38.33631,-23.044828,293584,6
75.89111,33.80487,22042,2
-4.706503,-72.16961,263114,3
53.593853,21.055483,191401,1
18.441868,0.3687214,409683,5
-13.538399,24.19185,323782,1
9.156631,-65.84699,231548,3
33.14839,-39.025986,511015,2
58.517258,27.07739,56541,1
37.89758,-21.082678,511200,1
57.559105,36.667862,76753,2
28.85126,-44.021122,319051,1
1.0814817,40.522976,509581,7
-52.89194,-20.113575,293597,3
32.586075,38.292496,232094,7
4.3343,36.250717,364185,7
-14.390757,18.97489,515581,1
54.381046,44.553417,86000,2
11.8912735,44.59314,542917,7
47.00652,15.523722,178890,1
-13.415854,28.490355,498535,7
-36.147343,-34.63518,264942,4
10.77679,-69.65653,240678,6
18.088531,-24.732285,273070,5
30.988134,-3.8553584,432624,1
-81.98677,-3.418673,3212,4
42.400288,45.24812,205708,2
-69.03499,-6.790517,265873,4
21.491985,-32.711308,415363,2
42.893017,-21.97133,539016,7
-19.817415,32.610313,518102,5
-52.988907,17.92454,336761,3
-14.3562975,-62.437305,283630,6
66.88265,-10.200808,340923,7
25.84736,-28.525286,505728,7
-77.545044,-15.145034,5063,4
64.28981,10.948607,44018,2
30.305841,-30.918798,358950,1
3.5540445,19.703083,419332,7
-81.045654,-7.287761,275023,3
-19.454811,-5.2994137,563831,2
30.725243,8.662304,460066,7
-39.39189,-23.19272,284741,3
-21.220146,-34.675175,3337,4
38.046062,-19.814217,538360,2
4.35846,-27.21354,369573,2
-12.984137,-21.723677,15058,6
50.92088,52.687637,117540,1
-1.9568001,10.39159,433246,1
60.52655,21.896969,150027,1
-8.736265,16.704992,453041,1
16.001127,-25.520653,240798,5
-53.512768,17.309118,281429,6
14.1441965,21.665218,371373,7
1.1826699,-74.1004,233492,3
21.713888,-7.41088,489960,2
-20.263908,-41.905952,13284,6
43.062336,33.249683,214022,7
47.5911,15.920699,188441,1
-67.92886,-10.193623,12699,4
26.663277,-24.613184,545074,1
15.264143,63.327,2135,5
42.294052,-28.879833,473855,2
44.970016,-29.552519,499409,2
-11.837538,26.82996,362632,5
-15.428315,-30.153013,572397,3
55.09755,32.645287,38552,1
-26.407236,19.575233,369961,5
34.305927,-17.847143,369165,7
-12.726683,50.659763,7790,5
54.39281,-8.340675,234537,7
21.351398,10.528585,374847,7
-0.6816491,-37.63145,568524,6
-0.27718154,-60.998127,298171,6
-20.15043,43.457226,291487,5
-18.054073,-18.41538,577796,3
20.415089,21.045061,478767,7
14.367441,-17.639849,477235,2
53.373196,-18.165037,73342,2
-36.305744,31.763689,569797,6
-8.978155,-55.4817,300049,6
-23.745998,-12.264753,383108,3
43.126637,32.126324,214343,7
55.331585,32.690235,180912,1
-41.689724,-29.937994,301357,6
2.621206,10.410097,418850,2
40.622875,50.14926,386495,2
6.951141,8.524706,493880,1
-54.757812,16.916418,273170,3
33.89725,16.516384,463099,7
6.9255877,22.204472,400010,1
76.61479,34.429676,15628,5
-81.845726,-5.041131,4302,4
-72.2424,-1.2171118,226744,3
4.342908,-27.195152,7605,5
-5.8135567,-70.44141,257891,3
25.179144,-42.987373,235431,6
20.984665,-10.5884695,300739,2
4.224751,49.130363,437312,2
-68.60431,-10.028768,269681,4
55.762684,-16.709572,123680,2
-2.7457132,16.31998,346126,1
44.23129,-2.5954425,470372,7
-1.8009903,-37.013123,567978,6
-20.280567,44.925663,272037,5
-16.283295,51.142765,368484,5
9.862384,19.324577,465631,7
-3.30579,12.629399,273089,5
-56.616043,-27.086882,3116,4
33.621723,32.882256,455140,7
-81.21995,-13.58116,5215,4
73.317055,26.153006,69737,1
-1.8874401,45.22368,496312,7
37.550373,34.48458,449144,1
-36.981472,33.639816,569937,6
29.337738,17.806005,457526,7
16.588377,-44.37167,227173,2
-12.95485,-57.348076,13020,6
52.84798,21.70945,148608,1
4.733626,35.725605,366445,7
-3.2758083,-12.160701,315931,5
49.17677,-26.862152,542498,7
48.94898,25.305248,197891,1
-15.898947,52.953026,399668,5
52.681023,-15.930969,116774,1
-19.718302,42.18824,411934,5
-10.512923,4.4496613,404275,6
49.39696,13.434945,207173,1
21.561481,-0.27471817,402699,1
-75.88223,7.1122446,257322,3
5.8439207,61.207943,216209,5
-13.891431,10.557224,557677,2
42.374153,-29.911453,534302,1
0.76092064,63.458862,1427,5
-59.301846,8.547288,3445,4
-54.97149,-27.447884,5088,4
-76.38805,6.340426,236885,3
-30.89171,21.320906,350633,3
13.463756,37.77783,513894,7
7.2977133,73.194115,198558,5
19.086903,1.8170866,403522,5
66.45218,12.728831,69849,2
-75.04087,-21.181469,5441,4
6.1406374,3.275451,391337,2
-19.966057,-56.696976,6079,4
66.63874,-14.197485,318791,1
-49.229164,10.614807,304714,6
34.840607,0.16936761,14551,7
-7.2807293,-53.78779,303232,6
37.92776,-21.3501,507413,7
-7.4767637,0.5338653,404941,6
25.61003,1.2917652,395361,2
3.6946476,-4.7269955,261538,5
5.878776,41.143593,498514,7
46.238533,-25.255344,542023,7
34.456627,47.54376,104813,5
-73.49745,-12.497709,4546,4
-55.078293,-17.646378,12978,4
22.790766,-29.628317,481656,2
-58.87077,24.102514,250684,6
46.0266,-0.83593994,473317,7
25.91124,48.406437,284391,7
59.24439,-3.5095124,183115,2
46.57659,33.716488,387792,2
16.113295,-41.651577,354148,5
-32.980976,29.400564,347668,6
49.266872,13.889638,199469,1
-12.552836,-66.19979,282906,3
64.01566,-0.6253232,126780,2
19.170183,61.29834,7520,7
-13.869462,12.557491,390257,5
2.8091643,20.597672,403865,7
-26.681173,4.2423587,13600,6
58.96178,33.517776,275076,7
52.217533,16.756573,142851,5
-6.854284,-58.32663,331806,3
11.686,-17.49999,308500,2
-8.685573,5.163477,336600,5
14.362297,-38.248756,419683,6
-58.111847,15.989623,12305,4
7.4138064,-31.470222,362773,6
-20.352247,-37.685417,12438,4
36.678707,-11.485307,470867,7
-10.260884,-5.26213,368867,3
2.7318003,-59.73718,237358,3
30.843832,-20.746962,357226,5
-31.373661,-44.63237,276007,4
-3.1041934,38.543186,319030,7
15.141225,69.51307,232212,5
36.25465,25.469616,555738,1
-1.9826697,10.742446,414979,2
-15.859199,-47.75422,330393,2
40.13436,29.43817,396866,1
37.629784,57.926834,294282,1
70.43554,24.83381,95029,2
20.123312,21.850859,482045,7
62.54187,-2.3918164,100944,2
-13.598711,-38.265526,288122,6
-78.305595,-14.840103,5103,4
-24.919062,-10.824678,350594,3
25.614601,65.0743,239846,5
-40.05286,-21.427298,299729,6
22.108362,43.739845,546957,2
-12.52517,50.05232,376583,5
-30.463245,-57.358696,3151,4
54.028343,49.768707,143709,2
-13.308634,-62.439518,303737,6
21.427727,5.803077,380159,7
26.18792,-29.364344,517033,1
-2.045475,18.174635,299978,2
36.69349,-10.575869,380173,7
-42.840355,-41.95352,264549,4
-39.3101,-20.862274,298964,6
26.829903,-37.731228,494857,1
53.270264,-12.358283,207082,2
-26.658707,-59.64902,4696,4
-16.497698,-72.311424,3992,4
37.567024,58.45181,285605,2
24.429386,-9.475473,338462,2
32.584545,18.45571,461126,7
51.70723,50.75034,50781,2
-39.492985,-25.575693,4452,4
10.183161,20.743372,378859,7
0.19460478,-32.122574,575562,6
27.59092,-4.4577127,434668,1
7.253994,24.135801,448604,1
28.680748,-1.1238593,523023,2
-19.941439,-41.75482,292097,6
-76.20983,5.198901,244021,3
-58.228176,13.152638,13034,4
-50.912384,14.011332,289347,6
-77.29894,-2.569551,3430,4
14.968452,-20.704502,478740,1
19.16533,-13.112232,475116,2
-16.02198,46.36836,262927,5
-4.0095625,-55.344643,285400,6
-14.38411,-50.078617,6624,3
9.356368,-14.279321,383410,7
-17.565863,-12.989371,10647,5
41.822796,-21.721525,531676,1
-68.596985,-10.452145,4045,4
13.030547,-45.317226,373910,6
-39.254395,-23.22219,6127,4
-24.797403,-10.713165,366711,6
-57.46028,-16.333767,303804,6
-57.255688,24.58859,260567,3
8.190489,26.09715,443885,1
-69.55413,-19.20264,265451,4
-46.851757,-14.709798,5933,4
73.57555,30.251904,20536,1
36.263603,-23.065435,534578,1
45.167908,-26.999031,533258,7
-30.958757,-0.6876547,364498,3
12.75182,24.672121,469067,7
-18.446516,30.587841,511790,5
-7.3591743,-56.95492,280791,6
-76.44799,-9.645578,275013,3
-66.135284,-27.650118,254336,4
-9.51659,-10.768631,398171,3
-22.154072,-18.37915,576967,3
-1.3052015,-75.14072,243970,6
-68.44724,-11.541297,4150,4
20.245815,-23.779526,414767,1
-21.597807,14.972459,360257,5
-34.345905,31.139292,14903,6
56.835377,44.025684,96844,2
50.616623,15.667574,143274,1
4.368026,-67.80156,277805,3
5.797015,-70.38919,248273,3
46.75806,40.42045,612,5
-9.365678,-60.07263,285979,6
25.622692,-48.672733,230467,6
-18.153225,-39.21572,302316,6
-75.69646,-20.807423,5479,4
21.08002,7.5465636,391296,7
-5.8459725,-7.595466,411813,3
-20.705498,12.835174,471468,2
48.235584,-26.395597,543690,7
-5.3092127,-69.8176,247755,6
34.107494,-32.068188,474143,7
-27.161724,10.108871,573600,6
-9.127341,18.341867,320996,1
-59.503647,23.597422,284290,6
-21.471022,-38.79682,270739,3
9.238804,-71.687325,268127,3
-33.070778,-45.4717,277162,4
32.48807,-0.8349098,489207,2
2.4587426,-69.15199,266823,6
-19.50894,-8.897717,334575,3
-30.57922,-1.2875257,368920,3
54.417233,14.813425,69610,2
44.882496,23.103945,336811,7
-34.41548,27.967049,580261,6
-19.532785,-38.084766,295066,3
9.107858,-21.210155,550446,2
2.124111,26.75068,368636,7
-0.40846458,27.499044,426575,1
36.468117,57.363342,355021,1
-10.784117,-66.070915,3848,4
-30.381763,0.09265921,350559,3
50.87061,14.484173,205562,1
27.146828,0.06731491,404877,5
46.00799,35.78585,210705,1
25.371098,25.37662,7829,2
32.128952,-24.90505,540508,1
35.39884,47.749557,110879,5
-20.201704,-11.763306,579260,3
-48.477287,-1.7703408,281874,4
-10.823593,15.708919,395228,1
0.1083406,44.478527,396434,7
-9.580384,-58.068302,328957,3
-49.712597,-2.0522702,4435,4
-69.32314,-16.642809,12911,3
73.684364,32.2416,24064,2
-22.08678,47.849297,226603,2
11.281872,-14.315811,384723,7
-47.78677,-1.3352754,4876,4
28.989996,19.269064,453424,7
-18.335941,30.623749,507112,5
50.7381,18.30798,135463,5
34.000298,-29.2994,472536,7
-46.447495,0.8998319,286590,6
24.268816,-45.577175,240124,6
23.86536,-49.88464,11960,6
-47.500843,-26.89242,4720,4
-49.55601,-13.606788,286541,6
46.109238,-30.169767,482176,1
-7.4241977,-67.21201,292179,6
2.2278187,38.722473,507945,7
-37.347828,-46.443455,6100,4
-68.697235,12.894013,264642,6
54.38433,-8.21882,235012,7
-24.08927,-57.42549,12955,6
14.126346,-7.3798075,374192,7
-66.7683,-26.385336,279072,4
-23.61822,23.330755,563513,1
61.93044,-18.726505,284360,1
49.631207,26.929968,177296,1
-47.066338,5.11219,254390,6
19.802105,61.328766,332004,1
3.407427,-71.772766,12243,6
-12.980216,-51.252728,4869,6
-74.8759,-8.680248,272735,4
-76.47364,0.40450275,12349,4
-14.003097,37.29257,8405,3
-67.9792,-8.998302,12623,4
3.3598452,-5.6434283,262557,5
-63.64212,10.742348,12660,4
4.599346,-70.11276,275520,3
-42.076233,-44.16831,2826,4
13.025965,-41.161957,346365,5
14.047115,25.489283,508506,7
-8.736821,22.350992,495335,1
51.02156,18.829422,156721,2
-74.07759,-23.800781,13017,4
60.987488,16.833975,175842,2
58.25334,-5.892503,41289,1
17.504995,-20.889776,289516,2
45.047184,-2.4831567,472500,7
-1.3302453,-18.114979,578415,3
-68.73379,-19.011932,3771,4
19.198145,44.952885,511470,1
63.806976,24.23216,87633,2
-66.784386,-30.100878,5515,4
20.151865,21.716557,481484,7
-82.04593,-3.4135475,3261,4
-12.140979,-45.419556,6111,6
35.754986,48.490993,108485,5
-70.01716,-28.047344,5341,4
6.2466063,35.398426,362463,7
-24.441408,22.644434,390920,6
-10.832056,-49.02344,263655,4
-9.291904,31.656448,269495,5
-70.06089,-17.048023,3770,4
40.972168,53.71211,341658,1
-17.893152,48.00336,392347,5
22.434639,7.839335,388742,7
-2.2465434,-51.192287,224859,3
54.582855,35.423595,348255,7
-3.9980874,-6.123848,415238,3
-0.8599261,-73.30327,286438,3
50.969044,13.016926,213588,1
-13.032751,50.954746,374025,5
-15.08057,-12.738981,567268,6
43.483467,-10.321277,458093,7
-9.173127,-66.1151,270618,3
-58.26397,-18.666603,3721,4
0.7791118,-65.65685,273732,3
14.8977165,23.767115,444252,1
34.029995,25.196852,557099,2
-30.942842,21.29298,562968,2
-65.11324,-0.2581442,2269,4
-7.1404943,-69.50049,5853,6
-31.793175,22.031765,576104,6
-26.833683,-60.429977,4052,4
20.705502,-11.152771,427482,1
13.557804,-34.253006,227167,6
14.7584915,-17.532595,484828,2
5.4010477,-2.1711352,487338,2
19.732042,43.676666,527716,1
-56.861275,13.277459,6011,4
56.831833,19.811737,158022,1
-18.566418,21.877775,230079,5
-53.720543,3.3753252,296288,3
-15.683954,-35.090424,265443,4
-22.539656,46.80177,264449,5
-51.41607,-36.52332,3235,4
-8.302137,1.1128323,417246,6
-23.521585,-11.8670435,351814,3
28.034132,-8.334948,461074,7
-8.52852,4.807131,310676,2
24.353783,-45.02434,233460,6
36.49234,55.175777,147863,2
16.496758,-27.585087,438460,1
19.81376,-51.28864,577847,6
66.06468,-11.577705,338252,7
24.425632,-5.5059924,529837,1
55.188847,44.09839,624,5
-68.24028,-16.68104,4190,4
-80.92409,-7.442158,289352,6
1.9748377,-66.86714,278509,6
-68.003265,-8.66676,4181,4
10.213954,-1.2237018,534782,2
53.549473,-20.98831,474899,2
-71.36039,-27.964628,5107,4
51.102585,52.33862,126587,1
-26.006056,-0.34514648,361003,3
-68.1493,-13.637841,301285,3
-14.827371,21.092094,510246,1
-75.65882,0.95563555,260096,4
52.22626,-1.2673728,291800,7
13.513402,-34.30942,238718,6
37.883408,-21.47836,510129,7
-16.793745,-40.4108,300526,6
-14.289668,36.908497,414556,2
-62.730103,0.44063216,281451,6
16.30062,11.848788,391938,1
-30.857195,20.887865,349425,6
-55.408817,25.70404,242520,3
-46.2715,-15.352321,13431,4
20.43446,-15.046169,429599,1
-62.604115,10.671652,12725,4
60.555332,-2.1654222,180139,1
33.2831,-28.773039,531514,1
-73.33177,-9.93286,5368,4
35.12919,-13.754262,373011,7
-14.304812,-73.20438,4130,4
2.406904,-59.37201,243505,3
-6.724788,-72.4181,260127,3
57.735783,-11.033175,303841,1
24.600056,-3.2337136,378623,2
2.512256,19.422585,351516,1
31.839132,35.247776,354371,1
-46.49632,2.702478,288277,6
58.690643,9.019861,217542,7
-79.31989,-0.44743955,3128,4
26.901497,35.189796,6664,1
-52.50418,-35.400257,12820,4
14.238176,26.048363,369829,2
-38.708237,-25.002789,251805,3
-45.392292,-42.243664,2621,4
33.757095,26.515337,563497,1
74.38699,39.182575,35749,2
-19.810682,-5.946888,578352,3
-51.413845,-36.38966,4313,4
-77.27928,-0.9262662,3033,4
-31.193056,-57.754803,6201,4
57.095413,0.9150448,96117,2
56.006172,-18.870022,174593,1
15.811964,-6.310146,378084,7
-1.2347211,-69.48204,295949,6
3.7483342,-61.297623,261675,3
11.728513,-17.511362,306047,2
57.37422,13.750431,248343,7
-15.879535,-10.031545,560512,2
24.984993,-42.841827,232487,6
-16.669422,-19.461594,10998,3
13.6731825,-34.18384,241494,6
-30.238462,25.671473,576713,6
-26.904812,8.596811,567678,6
5.8403025,-19.90448,261047,5
-45.401577,-44.018986,12286,4
-12.229989,-49.858532,292114,3
-11.107712,-11.242674,14984,3
-17.359768,-3.418186,394759,3
-7.6787066,-11.548478,579072,3
-6.307057,-10.648876,352990,3
13.779853,38.46042,10296,7
16.142834,40.227024,530784,7
4.234148,-75.370995,5821,6
19.555351,52.232857,344086,7
28.919573,8.387647,9344,7
-6.563728,-55.378376,289213,3
-0.47403666,28.669483,360786,2
9.773553,22.36117,469967,7
18.29943,34.925632,539802,7
-72.56397,-7.802853,4483,4
-70.01478,-23.172188,299653,3
-72.91279,-9.283357,5302,4
42.552357,53.612858,102210,2
-64.37611,-12.735017,3336,4
7.6589403,67.241394,1253,5
-68.712006,10.289601,276772,4
47.323902,40.532394,627,5
36.76432,-17.034378,432949,1
-67.43409,-28.07568,275584,4
26.782932,68.032234,107814,2
-18.006823,31.718298,452217,1
5.9199443,-75.59036,272179,3
53.61955,48.86087,140927,2
-67.42574,-20.757788,263193,4
-68.55954,-12.162101,269682,4
21.850895,-29.205456,2796,5
29.008635,-29.864428,472117,7
50.63663,27.26719,142658,2
20.733091,-24.288774,452838,1
1.2462599,31.357994,7385,7
17.93016,9.218628,390779,2
-76.48857,6.9490724,257901,3
-20.819372,8.562082,308625,5
39.18695,41.40067,1886,1
60.633717,-1.097193,177721,1
-31.885971,29.551239,14956,6
23.679823,-13.815839,263003,2
-26.872599,-6.7894354,574386,3
16.406015,33.49942,525703,7
-40.31947,-46.145126,4723,4
54.595966,35.350815,349433,7
-19.810785,30.348799,14696,5
20.943403,-27.468058,244205,2
11.304655,75.9434,203724,5
23.729887,-43.451427,237310,6
0.6151025,-8.703373,349340,3
8.595255,71.77629,212572,5
3.641054,18.320974,231804,2
-2.123871,16.037842,349202,2
6.0700502,61.750072,215635,5
76.63003,34.392048,15627,5
14.845527,-18.325998,2610,5
51.08376,53.465282,138539,2
-30.919182,-56.433002,4535,4
30.143167,-26.85943,538943,1
13.63139,-14.833897,473616,2
-71.75576,-26.240355,5027,4
34.763256,19.114878,451431,7
-32.127968,2.7190492,580406,3
12.428857,-45.136757,367308,6
-75.12495,0.10053351,258446,4
-21.161755,-12.032155,363916,3
45.699814,48.89546,119980,2
-45.693436,-29.309206,4275,4
46.575436,-3.1522205,476749,7
-7.7818727,-62.71009,6149,6
24.38823,-10.040206,375319,2
12.082053,45.700962,539512,7
-69.00071,-19.719025,285381,4
32.27247,40.870686,327732,1
64.29498,8.985607,43260,2
38.536587,43.325573,191498,1
7.3940187,-19.940691,510820,2
72.15137,28.588482,66254,1
54.475243,-8.367858,233059,7
18.019533,68.10332,72155,5
4.993353,-61.1179,262711,3
18.155195,-28.641108,2935,5
-5.3421106,-71.99947,298099,6
38.174473,38.189373,454664,1
-19.392124,-48.532333,295892,3
11.7246475,-17.476086,308008,2
44.31385,47.30339,104197,5
-21.89914,11.974742,312989,5
-17.076147,-71.33267,12048,4
76.36492,34.145508,6,5
-1.681096,21.358044,528000,1
-18.758757,5.1036477,564922,3
-10.633867,44.043324,580474,3
70.524025,28.796263,44571,2
35.715298,3.4981341,14528,7
-41.525337,-22.472727,282501,4
-5.697906,-56.060146,315438,3
-43.464424,-42.307713,3939,4
49.31582,-10.585191,253249,1
18.06175,-46.154835,226688,6
10.470118,-72.304245,240695,6
-51.917606,11.481449,335342,3
-75.486755,-1.783016,281377,3
20.441841,-33.122845,254603,5
-23.84507,-36.95662,240151,3
-81.22687,-3.6146214,280234,3
-30.599947,-0.88474697,574686,3
26.533707,-8.9614525,548189,1
-22.131165,11.5009,314155,5
43.371014,-22.560614,539284,7
-58.240196,-17.847328,269125,4
6.3707848,35.203228,365331,7
-56.352535,20.612514,308638,6
-73.024574,-22.521074,285296,4
-2.723306,36.558052,325137,7
3.9817367,-61.70309,262641,3
0.75136137,40.934196,505740,7
33.07115,-41.168575,2061,6
-19.104757,33.599854,514487,2
26.210287,-7.6458454,415387,2
-18.970253,-2.40712,390272,6
46.97296,15.761429,180763,1
-29.990309,-44.201557,2573,4
1.585229,-56.740322,285842,6
62.90327,-8.794941,205648,1
-55.002308,-17.71936,12904,4
-54.205593,3.7710161,253619,6
-64.61157,11.448623,5173,4
-53.676468,15.405115,243483,6
33.283684,47.13087,213768,2
-6.364247,15.0518,303060,1
30.083534,34.095665,9113,7
53.252007,-12.047023,112268,2
45.668915,21.858423,199692,1
61.42962,35.46628,127765,1
-45.911865,-28.638245,329698,2
-29.977175,-54.709805,2689,4
33.684795,46.621372,274032,1
-40.210724,-21.082485,300105,6
13.489785,18.327179,465609,7
-2.1170557,-54.62451,249921,3
-14.828712,5.3738637,559656,2
32.349575,-25.740585,515700,1
-49.6621,11.526161,302307,6
20.57949,8.55023,385471,7
44.407345,50.07628,192579,2
-0.76616067,-18.626276,577883,3
30.207945,-26.688232,540502,1
18.34665,35.764515,10500,7
-7.8449235,-62.24079,278454,3
44.54807,22.023264,13653,7
62.107807,-21.455359,290848,1
62.946217,12.342426,87911,2
-51.941433,-35.511036,4559,4
34.000088,39.564674,232570,7
-11.557683,23.117064,536050,1
-19.615396,31.394651,516634,5
39.379383,56.095703,177147,5
11.969054,62.18827,217929,5
-62.505047,16.334332,247634,6
-41.167152,-10.344528,280022,3
16.878862,-40.472706,420231,6
-0.098812684,15.199782,416898,1
-31.221205,29.03411,574707,6
45.090477,-3.414575,474850,7
-5.2905126,-7.99378,399509,3
32.469555,62.76464,122974,2
-4.007652,44.003616,510103,7
22.067726,66.60828,73896,5
-5.949442,25.475882,509130,1
9.10587,19.52552,458621,7
-16.66925,-4.2057076,367792,3
-16.18991,46.298523,265245,5
-1.5104631,-36.029808,565917,6
17.864803,37.436348,14772,7
31.615864,51.37326,142416,2
-32.845585,-45.423508,12882,4
-12.623018,50.24879,7742,5
-5.5986056,-8.793915,413886,3
11.393606,44.394382,542705,7
42.707584,33.36803,215557,7
8.076659,24.044374,451019,1
-24.295303,5.3458257,345873,5
-40.548027,-22.980791,13123,4
18.934877,29.51641,367869,7
-13.75889,-60.250755,297350,6
8.128132,76.50868,209619,5
21.663908,-17.669691,273086,5
28.380083,31.357548,270825,1
1.4081181,37.50474,498524,7
43.998856,43.168648,222669,1
8.929037,-21.211405,555476,2
-20.489054,8.602549,310186,5
44.705452,-2.78869,471238,7
59.245735,-8.05877,134758,5
63.820133,-4.6087437,140079,5
-26.49011,-38.58401,282387,6
-38.286846,-20.29256,276120,3
-10.613943,-62.82216,323399,3
51.179405,24.282219,195639,1
0.3295933,-10.262742,321885,5
-15.451881,13.272458,343216,2
2.2493808,-23.19841,427937,1
-28.553988,-50.12764,241597,6
8.861448,-38.86938,348786,3
24.72298,2.7358093,400142,5
15.30268,20.454782,381516,7
-14.8037815,-44.27117,264626,6
63.775177,26.771435,102006,2
31.018593,50.0643,395490,1
-17.72277,-67.852585,291614,3
32.865387,31.404247,545940,1
0.2898503,-18.0192,568273,2
-4.8118105,-61.019215,298992,6
21.61039,41.98141,548577,2
-44.231575,-41.62891,294904,6
-54.694454,-34.758373,4676,4
-12.21863,-49.93893,288157,3
6.433744,-62.90032,290770,6
15.292025,-24.596355,12106,5
58.855755,7.849003,256827,1
22.680836,66.493416,74766,5
7.796888,76.64206,209618,5
29.260033,35.27251,554935,1
16.95272,46.072823,527697,1
-34.142048,-2.3557703,580600,3
